CATH FunFam ID,CATH Family,Functional Family
2.60.40.10.FF66887,2.60.40.10,FF66887
3.40.50.1000.FF56741,3.40.50.1000,FF56741
2.30.42.10.FF23606,2.30.42.10,FF23606
3.30.70.260.FF21282,3.30.70.260,FF21282
1.20.58.60.FF3743,1.20.58.60,FF3743
2.160.10.10.FF78961,2.160.10.10,FF78961
3.80.10.10.FF105289,3.80.10.10,FF105289
1.20.1250.20.FF179503,1.20.1250.20,FF179503
3.40.50.300.FF259266,3.40.50.300,FF259266
3.30.190.20.FF2503,3.30.190.20,FF2503
1.20.1510.10.FF5893,1.20.1510.10,FF5893
1.20.58.60.FF8228,1.20.58.60,FF8228
2.60.40.10.FF132270,2.60.40.10,FF132270
3.10.580.10.FF5320,3.10.580.10,FF5320
3.40.50.2000.FF97467,3.40.50.2000,FF97467
3.40.50.720.FF290216,3.40.50.720,FF290216
3.40.50.300.FF632473,3.40.50.300,FF632473
1.25.10.10.FF22767,1.25.10.10,FF22767
2.30.38.10.FF30684,2.30.38.10,FF30684
1.25.40.20.FF32862,1.25.40.20,FF32862
3.40.50.980.FF6709,3.40.50.980,FF6709
3.40.1060.10.FF4189,3.40.1060.10,FF4189
3.30.460.10.FF18010,3.30.460.10,FF18010
1.20.5.340.FF299,1.20.5.340,FF299
2.40.70.10.FF22959,2.40.70.10,FF22959
3.40.50.300.FF629165,3.40.50.300,FF629165
2.10.25.10.FF5080,2.10.25.10,FF5080
1.10.472.10.FF430,1.10.472.10,FF430
1.20.5.170.FF18200,1.20.5.170,FF18200
3.40.50.1240.FF1301,3.40.50.1240,FF1301
3.40.50.300.FF368850,3.40.50.300,FF368850
1.20.58.60.FF12830,1.20.58.60,FF12830
2.40.10.10.FF21040,2.40.10.10,FF21040
2.30.42.10.FF23609,2.30.42.10,FF23609
3.30.60.70.FF224,3.30.60.70,FF224
2.160.10.10.FF48902,2.160.10.10,FF48902
2.10.70.10.FF9569,2.10.70.10,FF9569
2.30.29.30.FF21881,2.30.29.30,FF21881
3.30.70.1430.FF6907,3.30.70.1430,FF6907
3.30.70.20.FF26660,3.30.70.20,FF26660
1.20.1370.10.FF477,1.20.1370.10,FF477
2.160.10.10.FF79874,2.160.10.10,FF79874
3.40.50.300.FF634742,3.40.50.300,FF634742
3.40.30.10.FF53953,3.40.30.10,FF53953
2.60.40.10.FF70199,2.60.40.10,FF70199
2.40.10.10.FF4075,2.40.10.10,FF4075
2.60.40.60.FF18410,2.60.40.60,FF18410
2.60.40.10.FF72868,2.60.40.10,FF72868
1.10.10.10.FF74549,1.10.10.10,FF74549
3.30.420.40.FF76520,3.30.420.40,FF76520
1.20.58.60.FF16457,1.20.58.60,FF16457
3.40.50.300.FF631865,3.40.50.300,FF631865
1.10.287.70.FF17046,1.10.287.70,FF17046
3.90.930.12.FF4515,3.90.930.12,FF4515
2.20.100.10.FF9885,2.20.100.10,FF9885
4.10.1220.10.FF337,4.10.1220.10,FF337
2.60.120.40.FF2499,2.60.120.40,FF2499
1.25.10.10.FF69847,1.25.10.10,FF69847
2.30.39.10.FF460,2.30.39.10,FF460
2.60.120.200.FF24701,2.60.120.200,FF24701
2.160.10.10.FF35889,2.160.10.10,FF35889
2.120.10.30.FF33203,2.120.10.30,FF33203
1.10.533.10.FF1155,1.10.533.10,FF1155
2.60.120.200.FF24412,2.60.120.200,FF24412
1.50.10.10.FF18658,1.50.10.10,FF18658
1.10.760.10.FF19903,1.10.760.10,FF19903
2.10.90.10.FF1017,2.10.90.10,FF1017
2.30.29.30.FF22175,2.30.29.30,FF22175
3.40.50.1820.FF115195,3.40.50.1820,FF115195
3.40.190.10.FF203601,3.40.190.10,FF203601
1.20.58.60.FF16254,1.20.58.60,FF16254
2.60.40.10.FF132983,2.60.40.10,FF132983
3.40.50.10810.FF2886,3.40.50.10810,FF2886
1.20.1250.20.FF150812,1.20.1250.20,FF150812
1.25.40.10.FF54128,1.25.40.10,FF54128
2.10.70.10.FF2918,2.10.70.10,FF2918
1.20.1250.20.FF179467,1.20.1250.20,FF179467
3.40.47.10.FF52579,3.40.47.10,FF52579
2.60.40.10.FF121259,2.60.40.10,FF121259
2.10.25.10.FF44951,2.10.25.10,FF44951
4.10.400.10.FF11664,4.10.400.10,FF11664
3.30.70.520.FF307,3.30.70.520,FF307
3.40.50.720.FF284926,3.40.50.720,FF284926
2.130.10.80.FF4806,2.130.10.80,FF4806
2.10.50.10.FF7516,2.10.50.10,FF7516
3.30.70.20.FF8605,3.30.70.20,FF8605
1.25.40.10.FF146721,1.25.40.10,FF146721
1.10.472.10.FF9686,1.10.472.10,FF9686
1.10.287.450.FF7,1.10.287.450,FF7
2.60.40.10.FF64246,2.60.40.10,FF64246
4.10.270.10.FF6360,4.10.270.10,FF6360
1.20.1250.10.FF8042,1.20.1250.10,FF8042
3.30.40.10.FF60814,3.30.40.10,FF60814
4.10.470.10.FF130,4.10.470.10,FF130
2.40.50.140.FF54956,2.40.50.140,FF54956
3.30.200.20.FF9645,3.30.200.20,FF9645
1.10.760.10.FF19765,1.10.760.10,FF19765
3.90.180.10.FF34062,3.90.180.10,FF34062
3.30.497.10.FF4878,3.30.497.10,FF4878
1.10.357.10.FF35841,1.10.357.10,FF35841
2.60.350.10.FF1253,2.60.350.10,FF1253
2.130.10.10.FF66552,2.130.10.10,FF66552
1.10.238.10.FF32539,1.10.238.10,FF32539
3.40.50.720.FF291709,3.40.50.720,FF291709
2.20.100.10.FF737,2.20.100.10,FF737
3.30.70.20.FF39580,3.30.70.20,FF39580
3.30.70.330.FF15003,3.30.70.330,FF15003
1.10.238.10.FF32761,1.10.238.10,FF32761
2.60.40.10.FF81156,2.60.40.10,FF81156
3.30.565.10.FF35083,3.30.565.10,FF35083
1.20.120.330.FF24012,1.20.120.330,FF24012
2.30.110.10.FF14216,2.30.110.10,FF14216
2.30.30.40.FF19217,2.30.30.40,FF19217
2.130.10.130.FF8280,2.130.10.130,FF8280
1.10.10.10.FF265365,1.10.10.10,FF265365
1.20.1050.40.FF1722,1.20.1050.40,FF1722
3.40.630.40.FF3739,3.40.630.40,FF3739
3.20.20.70.FF119575,3.20.20.70,FF119575
2.10.25.10.FF45499,2.10.25.10,FF45499
1.20.58.120.FF478,1.20.58.120,FF478
3.30.300.30.FF32280,3.30.300.30,FF32280
2.110.10.10.FF1502,2.110.10.10,FF1502
3.30.160.60.FF23580,3.30.160.60,FF23580
1.20.1280.50.FF10757,1.20.1280.50,FF10757
2.60.40.10.FF132733,2.60.40.10,FF132733
2.60.40.10.FF51093,2.60.40.10,FF51093
2.60.40.10.FF11885,2.60.40.10,FF11885
3.30.565.10.FF80988,3.30.565.10,FF80988
1.20.120.350.FF429,1.20.120.350,FF429
2.90.10.10.FF3109,2.90.10.10,FF3109
1.25.40.170.FF70,1.25.40.170,FF70
1.25.40.20.FF3238,1.25.40.20,FF3238
3.80.10.10.FF107068,3.80.10.10,FF107068
1.25.40.10.FF1057,1.25.40.10,FF1057
1.20.120.430.FF7952,1.20.120.430,FF7952
3.30.1740.10.FF426,3.30.1740.10,FF426
3.90.190.10.FF9958,3.90.190.10,FF9958
3.40.50.300.FF475341,3.40.50.300,FF475341
1.20.58.60.FF4832,1.20.58.60,FF4832
3.30.40.10.FF43052,3.30.40.10,FF43052
1.20.5.170.FF18359,1.20.5.170,FF18359
2.30.29.30.FF5993,2.30.29.30,FF5993
3.30.2090.10.FF12499,3.30.2090.10,FF12499
4.10.400.10.FF3453,4.10.400.10,FF3453
3.30.930.10.FF26770,3.30.930.10,FF26770
3.40.50.300.FF572226,3.40.50.300,FF572226
3.40.309.10.FF17583,3.40.309.10,FF17583
2.60.40.420.FF23596,2.60.40.420,FF23596
2.60.40.10.FF12028,2.60.40.10,FF12028
1.10.565.10.FF3531,1.10.565.10,FF3531
1.10.3720.10.FF29793,1.10.3720.10,FF29793
2.10.25.10.FF43844,2.10.25.10,FF43844
2.10.25.10.FF44128,2.10.25.10,FF44128
2.60.40.10.FF107569,2.60.40.10,FF107569
3.40.120.10.FF16243,3.40.120.10,FF16243
1.10.100.10.FF245,1.10.100.10,FF245
1.10.10.10.FF265689,1.10.10.10,FF265689
3.30.530.20.FF14711,3.30.530.20,FF14711
1.20.5.50.FF13738,1.20.5.50,FF13738
1.10.1040.10.FF17557,1.10.1040.10,FF17557
3.30.40.10.FF49010,3.30.40.10,FF49010
3.40.630.30.FF69927,3.40.630.30,FF69927
3.30.40.10.FF59753,3.30.40.10,FF59753
3.30.710.10.FF13778,3.30.710.10,FF13778
2.160.10.10.FF73629,2.160.10.10,FF73629
2.160.10.10.FF78700,2.160.10.10,FF78700
1.10.225.10.FF723,1.10.225.10,FF723
3.50.50.60.FF28983,3.50.50.60,FF28983
2.30.30.30.FF8006,2.30.30.30,FF8006
1.25.10.10.FF10879,1.25.10.10,FF10879
2.160.10.10.FF41874,2.160.10.10,FF41874
2.40.50.140.FF55056,2.40.50.140,FF55056
1.10.150.20.FF27082,1.10.150.20,FF27082
2.60.40.10.FF24178,2.60.40.10,FF24178
2.60.40.150.FF15076,2.60.40.150,FF15076
2.40.10.10.FF20654,2.40.10.10,FF20654
3.30.40.10.FF59630,3.30.40.10,FF59630
2.60.350.10.FF9770,2.60.350.10,FF9770
3.30.1130.10.FF4535,3.30.1130.10,FF4535
1.25.40.10.FF145015,1.25.40.10,FF145015
1.20.1020.10.FF330,1.20.1020.10,FF330
2.160.10.10.FF50428,2.160.10.10,FF50428
3.40.50.300.FF278686,3.40.50.300,FF278686
3.30.40.10.FF61536,3.30.40.10,FF61536
3.10.490.10.FF2449,3.10.490.10,FF2449
2.60.40.10.FF11963,2.60.40.10,FF11963
2.40.155.10.FF10292,2.40.155.10,FF10292
1.10.8.60.FF33403,1.10.8.60,FF33403
1.20.140.10.FF12274,1.20.140.10,FF12274
2.40.70.10.FF23009,2.40.70.10,FF23009
1.20.1310.10.FF777,1.20.1310.10,FF777
2.40.10.10.FF47877,2.40.10.10,FF47877
2.170.190.11.FF2549,2.170.190.11,FF2549
2.60.40.10.FF48392,2.60.40.10,FF48392
2.60.40.10.FF133704,2.60.40.10,FF133704
1.10.30.10.FF1945,1.10.30.10,FF1945
3.30.390.30.FF7699,3.30.390.30,FF7699
2.60.40.60.FF887,2.60.40.60,FF887
3.40.30.10.FF25103,3.40.30.10,FF25103
3.30.70.330.FF35334,3.30.70.330,FF35334
1.20.58.60.FF5415,1.20.58.60,FF5415
1.10.418.10.FF4662,1.10.418.10,FF4662
2.160.10.10.FF23683,2.160.10.10,FF23683
2.10.25.10.FF45133,2.10.25.10,FF45133
1.10.760.10.FF20006,1.10.760.10,FF20006
1.10.10.60.FF28105,1.10.10.60,FF28105
2.60.40.10.FF135599,2.60.40.10,FF135599
2.40.10.10.FF15925,2.40.10.10,FF15925
2.90.20.10.FF1786,2.90.20.10,FF1786
2.60.40.1110.FF181,2.60.40.1110,FF181
1.25.40.10.FF493,1.25.40.10,FF493
3.50.4.10.FF1471,3.50.4.10,FF1471
1.10.238.10.FF984,1.10.238.10,FF984
2.30.38.10.FF31193,2.30.38.10,FF31193
3.10.20.90.FF15560,3.10.20.90,FF15560
3.40.30.10.FF80088,3.40.30.10,FF80088
3.30.43.10.FF9056,3.30.43.10,FF9056
3.40.50.720.FF287308,3.40.50.720,FF287308
4.10.240.10.FF10746,4.10.240.10,FF10746
3.40.50.720.FF242206,3.40.50.720,FF242206
3.90.850.10.FF5352,3.90.850.10,FF5352
3.30.200.20.FF66221,3.30.200.20,FF66221
2.10.25.10.FF7740,2.10.25.10,FF7740
2.80.10.50.FF13163,2.80.10.50,FF13163
2.60.120.290.FF8050,2.60.120.290,FF8050
3.30.310.130.FF695,3.30.310.130,FF695
2.60.40.10.FF132741,2.60.40.10,FF132741
1.10.10.10.FF73422,1.10.10.10,FF73422
3.90.550.10.FF65263,3.90.550.10,FF65263
3.30.160.60.FF23771,3.30.160.60,FF23771
3.20.20.80.FF52683,3.20.20.80,FF52683
1.10.1420.10.FF5441,1.10.1420.10,FF5441
3.30.470.30.FF138,3.30.470.30,FF138
3.30.200.20.FF1092,3.30.200.20,FF1092
2.60.120.200.FF6594,2.60.120.200,FF6594
3.30.450.40.FF15811,3.30.450.40,FF15811
1.10.2000.10.FF181,1.10.2000.10,FF181
1.10.3550.10.FF972,1.10.3550.10,FF972
2.10.25.10.FF19278,2.10.25.10,FF19278
3.40.140.10.FF13488,3.40.140.10,FF13488
1.20.1280.50.FF10775,1.20.1280.50,FF10775
3.90.1150.10.FF79754,3.90.1150.10,FF79754
1.10.10.60.FF58564,1.10.10.60,FF58564
1.10.287.90.FF1261,1.10.287.90,FF1261
2.60.40.150.FF15025,2.60.40.150,FF15025
3.30.365.10.FF16639,3.30.365.10,FF16639
3.90.1720.10.FF3280,3.90.1720.10,FF3280
2.60.40.10.FF134157,2.60.40.10,FF134157
1.25.10.10.FF69402,1.25.10.10,FF69402
3.20.20.190.FF7519,3.20.20.190,FF7519
3.40.50.300.FF633058,3.40.50.300,FF633058
1.20.1170.10.FF12804,1.20.1170.10,FF12804
1.10.630.10.FF1470,1.10.630.10,FF1470
3.10.450.50.FF23056,3.10.450.50,FF23056
3.40.190.10.FF120168,3.40.190.10,FF120168
2.30.30.40.FF19112,2.30.30.40,FF19112
2.10.25.10.FF42897,2.10.25.10,FF42897
1.10.260.30.FF128,1.10.260.30,FF128
2.160.10.10.FF40585,2.160.10.10,FF40585
2.10.25.10.FF44305,2.10.25.10,FF44305
1.20.5.170.FF17997,1.20.5.170,FF17997
1.10.167.10.FF1831,1.10.167.10,FF1831
1.10.287.610.FF4150,1.10.287.610,FF4150
3.10.20.90.FF9367,3.10.20.90,FF9367
3.50.50.60.FF1667,3.50.50.60,FF1667
2.30.90.10.FF1050,2.30.90.10,FF1050
3.30.70.1170.FF1978,3.30.70.1170,FF1978
3.40.50.300.FF626078,3.40.50.300,FF626078
2.40.50.140.FF41682,2.40.50.140,FF41682
2.130.10.10.FF12598,2.130.10.10,FF12598
1.10.10.60.FF82891,1.10.10.60,FF82891
1.25.10.10.FF14993,1.25.10.10,FF14993
2.160.10.10.FF80632,2.160.10.10,FF80632
1.10.167.10.FF1263,1.10.167.10,FF1263
1.10.3210.10.FF17546,1.10.3210.10,FF17546
1.20.58.280.FF760,1.20.58.280,FF760
1.10.10.10.FF266619,1.10.10.10,FF266619
2.60.40.60.FF5879,2.60.40.60,FF5879
2.130.10.10.FF102291,2.130.10.10,FF102291
2.130.10.10.FF1536,2.130.10.10,FF1536
2.10.25.10.FF12365,2.10.25.10,FF12365
1.25.40.20.FF37470,1.25.40.20,FF37470
3.40.50.620.FF88010,3.40.50.620,FF88010
1.20.59.10.FF473,1.20.59.10,FF473
2.30.29.30.FF19728,2.30.29.30,FF19728
3.30.497.10.FF4752,3.30.497.10,FF4752
3.40.190.10.FF203200,3.40.190.10,FF203200
1.25.10.10.FF70674,1.25.10.10,FF70674
3.30.70.330.FF43095,3.30.70.330,FF43095
1.10.630.10.FF28865,1.10.630.10,FF28865
3.10.129.10.FF28095,3.10.129.10,FF28095
3.30.930.10.FF32654,3.30.930.10,FF32654
2.160.20.10.FF22147,2.160.20.10,FF22147
3.30.497.10.FF4862,3.30.497.10,FF4862
1.10.8.60.FF45497,1.10.8.60,FF45497
2.120.10.30.FF32916,2.120.10.30,FF32916
2.160.20.10.FF22160,2.160.20.10,FF22160
1.20.120.230.FF1352,1.20.120.230,FF1352
2.60.40.60.FF17883,2.60.40.60,FF17883
2.60.40.10.FF32555,2.60.40.10,FF32555
2.170.140.10.FF5166,2.170.140.10,FF5166
3.30.70.340.FF811,3.30.70.340,FF811
4.10.1240.10.FF930,4.10.1240.10,FF930
4.10.240.10.FF10769,4.10.240.10,FF10769
2.60.40.10.FF51504,2.60.40.10,FF51504
3.40.50.300.FF389206,3.40.50.300,FF389206
2.20.100.10.FF9799,2.20.100.10,FF9799
1.50.10.10.FF18737,1.50.10.10,FF18737
3.40.50.300.FF630077,3.40.50.300,FF630077
3.55.40.10.FF87,3.55.40.10,FF87
3.30.40.10.FF59289,3.30.40.10,FF59289
2.70.130.10.FF741,2.70.130.10,FF741
1.20.5.110.FF5618,1.20.5.110,FF5618
2.10.70.10.FF17431,2.10.70.10,FF17431
3.40.50.720.FF273244,3.40.50.720,FF273244
1.10.1270.20.FF1903,1.10.1270.20,FF1903
1.10.490.10.FF5149,1.10.490.10,FF5149
2.130.10.10.FF104600,2.130.10.10,FF104600
2.60.40.10.FF54179,2.60.40.10,FF54179
2.60.120.10.FF54839,2.60.120.10,FF54839
1.25.40.10.FF111699,1.25.40.10,FF111699
2.30.130.40.FF2684,2.30.130.40,FF2684
2.60.120.260.FF35567,2.60.120.260,FF35567
2.60.40.10.FF133595,2.60.40.10,FF133595
2.10.25.10.FF45681,2.10.25.10,FF45681
1.10.533.10.FF5049,1.10.533.10,FF5049
1.25.10.10.FF15220,1.25.10.10,FF15220
2.160.10.10.FF65535,2.160.10.10,FF65535
2.40.50.140.FF68048,2.40.50.140,FF68048
3.30.420.10.FF46015,3.30.420.10,FF46015
3.30.1370.10.FF3275,3.30.1370.10,FF3275
2.40.100.10.FF1494,2.40.100.10,FF1494
3.30.2440.10.FF70,3.30.2440.10,FF70
2.40.10.10.FF46639,2.40.10.10,FF46639
2.60.40.10.FF135881,2.60.40.10,FF135881
3.40.50.2000.FF17103,3.40.50.2000,FF17103
2.40.10.10.FF21364,2.40.10.10,FF21364
2.30.30.140.FF1774,2.30.30.140,FF1774
3.40.1410.10.FF4684,3.40.1410.10,FF4684
1.25.40.10.FF75838,1.25.40.10,FF75838
1.20.5.110.FF5617,1.20.5.110,FF5617
3.10.20.90.FF14820,3.10.20.90,FF14820
2.160.10.10.FF22156,2.160.10.10,FF22156
1.20.5.50.FF13772,1.20.5.50,FF13772
2.40.30.10.FF6830,2.40.30.10,FF6830
3.90.1150.10.FF3960,3.90.1150.10,FF3960
1.25.10.10.FF59340,1.25.10.10,FF59340
2.30.42.10.FF23595,2.30.42.10,FF23595
3.30.450.40.FF30371,3.30.450.40,FF30371
3.30.2410.10.FF1478,3.30.2410.10,FF1478
3.20.200.10.FF52,3.20.200.10,FF52
2.60.40.10.FF25178,2.60.40.10,FF25178
2.10.70.10.FF7192,2.10.70.10,FF7192
1.10.287.950.FF25895,1.10.287.950,FF25895
3.30.1370.10.FF3596,3.30.1370.10,FF3596
2.10.25.10.FF41262,2.10.25.10,FF41262
2.30.29.30.FF22117,2.30.29.30,FF22117
1.20.1560.10.FF12246,1.20.1560.10,FF12246
1.10.287.70.FF16885,1.10.287.70,FF16885
2.40.155.10.FF121,2.40.155.10,FF121
3.90.1150.10.FF81456,3.90.1150.10,FF81456
3.30.565.10.FF80679,3.30.565.10,FF80679
3.40.50.300.FF370961,3.40.50.300,FF370961
3.30.450.20.FF87782,3.30.450.20,FF87782
2.40.155.10.FF20799,2.40.155.10,FF20799
2.60.40.10.FF61617,2.60.40.10,FF61617
3.40.50.720.FF291252,3.40.50.720,FF291252
2.60.200.20.FF8129,2.60.200.20,FF8129
2.10.25.10.FF12595,2.10.25.10,FF12595
2.60.40.10.FF131611,2.60.40.10,FF131611
2.40.50.100.FF49606,2.40.50.100,FF49606
3.80.10.10.FF106511,3.80.10.10,FF106511
4.10.60.10.FF10779,4.10.60.10,FF10779
3.10.100.10.FF12440,3.10.100.10,FF12440
3.10.20.90.FF16203,3.10.20.90,FF16203
1.10.950.10.FF176,1.10.950.10,FF176
1.10.10.10.FF264242,1.10.10.10,FF264242
2.130.10.10.FF102906,2.130.10.10,FF102906
3.40.50.620.FF87378,3.40.50.620,FF87378
3.90.226.10.FF34019,3.90.226.10,FF34019
2.130.10.10.FF1356,2.130.10.10,FF1356
3.30.70.330.FF1841,3.30.70.330,FF1841
3.40.440.10.FF3623,3.40.440.10,FF3623
3.40.366.10.FF12623,3.40.366.10,FF12623
3.30.390.10.FF3637,3.30.390.10,FF3637
3.40.50.620.FF64671,3.40.50.620,FF64671
2.60.40.10.FF70435,2.60.40.10,FF70435
3.30.450.20.FF87676,3.30.450.20,FF87676
3.40.50.410.FF19537,3.40.50.410,FF19537
3.30.1370.50.FF1291,3.30.1370.50,FF1291
3.40.50.2000.FF95824,3.40.50.2000,FF95824
2.10.25.10.FF24314,2.10.25.10,FF24314
1.20.58.60.FF8771,1.20.58.60,FF8771
3.30.40.10.FF47933,3.30.40.10,FF47933
3.30.420.40.FF79312,3.30.420.40,FF79312
3.30.60.20.FF1442,3.30.60.20,FF1442
3.40.190.10.FF203170,3.40.190.10,FF203170
2.60.40.10.FF54084,2.60.40.10,FF54084
3.40.50.10140.FF730,3.40.50.10140,FF730
2.60.40.10.FF45879,2.60.40.10,FF45879
3.30.450.20.FF800,3.30.450.20,FF800
3.30.1390.10.FF2790,3.30.1390.10,FF2790
2.160.10.10.FF37625,2.160.10.10,FF37625
2.40.50.140.FF2544,2.40.50.140,FF2544
2.40.50.100.FF50191,2.40.50.100,FF50191
3.30.420.40.FF77861,3.30.420.40,FF77861
3.30.505.10.FF2500,3.30.505.10,FF2500
3.80.10.10.FF105271,3.80.10.10,FF105271
3.10.50.40.FF14362,3.10.50.40,FF14362
2.60.40.10.FF17944,2.60.40.10,FF17944
2.40.10.10.FF46807,2.40.10.10,FF46807
3.10.120.10.FF1196,3.10.120.10,FF1196
1.10.1900.20.FF1720,1.10.1900.20,FF1720
3.30.390.10.FF402,3.30.390.10,FF402
1.25.40.10.FF145899,1.25.40.10,FF145899
1.20.58.60.FF1666,1.20.58.60,FF1666
3.40.50.300.FF626672,3.40.50.300,FF626672
3.40.50.300.FF303170,3.40.50.300,FF303170
1.10.287.460.FF923,1.10.287.460,FF923
4.10.60.10.FF10674,4.10.60.10,FF10674
2.10.70.10.FF17473,2.10.70.10,FF17473
3.30.2310.20.FF4398,3.30.2310.20,FF4398
3.80.10.10.FF106588,3.80.10.10,FF106588
3.10.100.10.FF12107,3.10.100.10,FF12107
3.40.50.300.FF149379,3.40.50.300,FF149379
3.30.40.10.FF1306,3.30.40.10,FF1306
3.10.28.10.FF21891,3.10.28.10,FF21891
3.10.20.90.FF434,3.10.20.90,FF434
3.30.1150.10.FF3901,3.30.1150.10,FF3901
3.30.70.370.FF4093,3.30.70.370,FF4093
2.160.20.50.FF17169,2.160.20.50,FF17169
2.60.40.10.FF61598,2.60.40.10,FF61598
3.10.20.90.FF10977,3.10.20.90,FF10977
3.40.50.2300.FF23812,3.40.50.2300,FF23812
3.90.1150.10.FF80480,3.90.1150.10,FF80480
2.40.50.140.FF51340,2.40.50.140,FF51340
2.60.120.290.FF7937,2.60.120.290,FF7937
2.60.40.10.FF122349,2.60.40.10,FF122349
1.10.238.10.FF16741,1.10.238.10,FF16741
1.50.10.130.FF900,1.50.10.130,FF900
3.40.50.1820.FF85080,3.40.50.1820,FF85080
1.10.10.520.FF12,1.10.10.520,FF12
3.40.50.300.FF422026,3.40.50.300,FF422026
1.25.40.10.FF39873,1.25.40.10,FF39873
3.40.50.300.FF73412,3.40.50.300,FF73412
3.30.1680.10.FF1392,3.30.1680.10,FF1392
1.25.40.10.FF12139,1.25.40.10,FF12139
1.10.357.10.FF17825,1.10.357.10,FF17825
3.90.550.10.FF64350,3.90.550.10,FF64350
1.10.8.10.FF10962,1.10.8.10,FF10962
3.30.70.330.FF222,3.30.70.330,FF222
3.30.70.340.FF251,3.30.70.340,FF251
3.10.450.10.FF2148,3.10.450.10,FF2148
1.25.40.20.FF62712,1.25.40.20,FF62712
3.40.50.720.FF286388,3.40.50.720,FF286388
2.60.40.10.FF135095,2.60.40.10,FF135095
1.20.1270.60.FF4519,1.20.1270.60,FF4519
1.20.58.390.FF335,1.20.58.390,FF335
1.10.443.10.FF21787,1.10.443.10,FF21787
1.25.40.20.FF62180,1.25.40.20,FF62180
1.20.1250.20.FF180922,1.20.1250.20,FF180922
2.10.25.10.FF19493,2.10.25.10,FF19493
2.10.25.10.FF12392,2.10.25.10,FF12392
3.40.50.150.FF136151,3.40.50.150,FF136151
3.90.290.10.FF848,3.90.290.10,FF848
1.10.950.10.FF346,1.10.950.10,FF346
3.40.50.300.FF342040,3.40.50.300,FF342040
2.60.40.10.FF90058,2.60.40.10,FF90058
3.50.4.10.FF625,3.50.4.10,FF625
2.60.40.10.FF131560,2.60.40.10,FF131560
3.30.40.10.FF61824,3.30.40.10,FF61824
2.130.10.30.FF7577,2.130.10.30,FF7577
2.60.40.10.FF134677,2.60.40.10,FF134677
1.20.120.640.FF321,1.20.120.640,FF321
2.40.155.10.FF598,2.40.155.10,FF598
2.30.29.30.FF3059,2.30.29.30,FF3059
3.80.10.10.FF105276,3.80.10.10,FF105276
3.40.50.720.FF287029,3.40.50.720,FF287029
3.10.580.10.FF15970,3.10.580.10,FF15970
2.30.29.30.FF20807,2.30.29.30,FF20807
2.60.350.10.FF4771,2.60.350.10,FF4771
1.10.533.10.FF2060,1.10.533.10,FF2060
2.40.50.140.FF52463,2.40.50.140,FF52463
2.20.100.10.FF741,2.20.100.10,FF741
3.40.50.261.FF4934,3.40.50.261,FF4934
2.10.25.10.FF45178,2.10.25.10,FF45178
2.60.120.200.FF24662,2.60.120.200,FF24662
3.30.200.20.FF717,3.30.200.20,FF717
3.30.9.10.FF7762,3.30.9.10,FF7762
2.60.40.10.FF68547,2.60.40.10,FF68547
1.10.20.10.FF5662,1.10.20.10,FF5662
3.80.10.10.FF4395,3.80.10.10,FF4395
2.30.30.140.FF1346,2.30.30.140,FF1346
3.40.50.300.FF631465,3.40.50.300,FF631465
2.70.70.10.FF10610,2.70.70.10,FF10610
3.90.660.10.FF1196,3.90.660.10,FF1196
2.30.30.40.FF19097,2.30.30.40,FF19097
1.20.58.120.FF394,1.20.58.120,FF394
3.50.50.60.FF9767,3.50.50.60,FF9767
1.10.287.130.FF38389,1.10.287.130,FF38389
1.20.120.180.FF146,1.20.120.180,FF146
3.40.50.20.FF15583,3.40.50.20,FF15583
3.30.40.10.FF61179,3.30.40.10,FF61179
3.40.630.30.FF61374,3.40.630.30,FF61374
3.80.10.10.FF107388,3.80.10.10,FF107388
1.10.1660.10.FF5548,1.10.1660.10,FF5548
2.30.30.40.FF251,2.30.30.40,FF251
2.20.100.10.FF4381,2.20.100.10,FF4381
2.40.155.10.FF4744,2.40.155.10,FF4744
2.40.30.10.FF37319,2.40.30.10,FF37319
1.10.10.10.FF266885,1.10.10.10,FF266885
2.60.40.10.FF90101,2.60.40.10,FF90101
3.20.20.120.FF7511,3.20.20.120,FF7511
3.20.20.370.FF9315,3.20.20.370,FF9315
3.30.470.20.FF31418,3.30.470.20,FF31418
2.60.40.10.FF134641,2.60.40.10,FF134641
2.60.40.10.FF109429,2.60.40.10,FF109429
2.30.29.30.FF22101,2.30.29.30,FF22101
3.40.50.2000.FF1193,3.40.50.2000,FF1193
3.30.60.30.FF1651,3.30.60.30,FF1651
2.60.40.10.FF4227,2.60.40.10,FF4227
3.40.50.10190.FF4145,3.40.50.10190,FF4145
3.60.120.10.FF4322,3.60.120.10,FF4322
3.40.50.1860.FF6684,3.40.50.1860,FF6684
2.60.40.10.FF73392,2.60.40.10,FF73392
2.60.40.10.FF136200,2.60.40.10,FF136200
2.10.25.10.FF43831,2.10.25.10,FF43831
3.60.21.10.FF11711,3.60.21.10,FF11711
2.10.25.10.FF45313,2.10.25.10,FF45313
1.10.10.200.FF1987,1.10.10.200,FF1987
3.30.70.360.FF11464,3.30.70.360,FF11464
2.60.40.10.FF68129,2.60.40.10,FF68129
2.60.40.10.FF133662,2.60.40.10,FF133662
3.40.50.720.FF290527,3.40.50.720,FF290527
2.30.29.30.FF22821,2.30.29.30,FF22821
1.20.120.230.FF575,1.20.120.230,FF575
1.10.287.130.FF8160,1.10.287.130,FF8160
